wallet_address,XP,Farm Level,Farm Level Gold,XP Gold,Total Gold
0x6c8e3D12DBF89adB3a0F75d867f694aDEb26e611,688,0,"0,0","1,4","1,4"
0x6C90AEaEe4aCE16b981379462B1B85aDcD0B20EA,310,0,"0,0","0,6","0,6"
0x6CB366Afb4625eF590098A8bc96b04145DF7Ba9c,2,0,"0,0","0,0","0,0"
0x6Cb8f8ca8B181478DE592bAa005378F5C82cbBb9,38,0,"0,0","0,1","0,1"
0x6CBbc4B4C0e3d48a2AfB68cc63fd93F7946dAbfc,106,0,"0,0","0,2","0,2"
0x6cc68283D4e303Df5aa07b72BDecA465fc252a30,616,0,"0,0","1,2","1,2"
0x6Cd2Fd7B227F662E6A7601486949EBa43eA73388,127,0,"0,0","0,3","0,3"
0x6cdbB196e139A44aa269FEd44669a609e975957A,3,0,"0,0","0,0","0,0"
0x6CdFe59804c8a3a037c4D2600042Bc40bd5fCa2D,718,0,"0,0","1,5","1,5"
0x6Ce10eFa053fA3FaD0Cd6C355a337E8338796567,25,0,"0,0","0,1","0,1"
0x6CE14481ecCf5552BfCf08ce3A64FC55F87A17B2,7,0,"0,0","0,0","0,0"
0x6ce2900af471e53df44A37d5554Dc8285110A4B7,19162,1,"0,0","38,8","38,8"
0x6cE333fC75974Bf93048e3f48F63006EC7992A2e,66,0,"0,0","0,1","0,1"
0x6cEc98cD5c4043286d0172E0bCee80A610CDCFf7,778423,10,"8,2","1574,2","1582,4"
0x6D022FFB9a392a007930098022DE11Fd03ADb89D,429,0,"0,0","0,9","0,9"
0x6d0ae96edEA9De068BC0f20250A8B5526F56A077,1645,0,"0,0","3,3","3,3"
0x6D1912dc58B97D81Ad9babE58fb59a6C339Ba823,186,0,"0,0","0,4","0,4"
0x6D198eAaC23ffb8e6E85A905A214acF04CBc6e62,2634,0,"0,0","5,3","5,3"
0x6d206ad029D714C42025029F8A31841e9cBd796c,18,0,"0,0","0,0","0,0"
0x6d254D9B6d70164c072Dd24d6429168b336BBB83,1,0,"0,0","0,0","0,0"
0x6D3B90747dbf5883bF88fF7Eb5fCC86f408b5409,159113,10,"8,2","321,8","329,9"
0x6D4f313065BA12EC7695DBf8BF3cab99F61bada4,699,0,"0,0","1,4","1,4"
0x6d61070a83ab80B97B72DCe9D10DAD357ACc6314,818,0,"0,0","1,7","1,7"
0x6D65C9BE65354bBc0083325Bc211b4dA446dE1D2,6760,2,"0,0","13,7","13,7"
0x6D66069456D505A17265A486b3223ca00a2BB1D5,37711,15,"29,5","76,3","105,8"
0x6D66A6Fe76dF6418136e9e6F7AF9fD7e76e52205,804,0,"0,0","1,6","1,6"
0x6D6d3C5e06F877142fd1d706D1e4734fA886ad32,97,0,"0,0","0,2","0,2"
0x6d802f4667Ad169aF7bdd203F79666e10409B050,106762,10,"8,2","215,9","224,1"
0x6D83eB22808413EA3051AF0CB17Ca1a6fc9EF97D,5121,0,"0,0","10,4","10,4"
0x6D848710BE9eC1efEF335A631a4D9c965347D7f6,6,0,"0,0","0,0","0,0"
0x6D85BF1b50f5FFdAD7682333682a407f739B6eF4,10,0,"0,0","0,0","0,0"
0x6dA7331Fe210347cCfC838F03740967aF03eb6C4,56,0,"0,0","0,1","0,1"
0x6dAD43aB5A7f43Be5D4386A9Ca43c856Bf7b5408,18,0,"0,0","0,0","0,0"
0x6Dc2f15288E86621308359825B9D5022217079Ab,2000,1,"0,0","4,0","4,0"
0x6dd02a551B7be87f43a31A7E34Cf0feC57063f80,112,0,"0,0","0,2","0,2"
0x6Dd13593E71e32a6Ce12fE1EEaf8451Ead302964,1247,1,"0,0","2,5","2,5"
0x6dE74Cb123eF9546CD610546641399c183175c31,1,0,"0,0","0,0","0,0"
0x6DED16cEb044dC18A69d03dfe9d16287484d630B,354,0,"0,0","0,7","0,7"
0x6dfE5CADbCA3e32133952f9B5401E0054895c067,276,0,"0,0","0,6","0,6"
0x6E1439897528baf2D3DA007585836a64298fF854,1080,1,"0,0","2,2","2,2"
0x6E5714eC838cd6689504DA93A4bEC4A504BC7618,50,0,"0,0","0,1","0,1"
0x6E5Bb99325Aaa0d7894687fb9586A2B9171666ce,3079,1,"0,0","6,2","6,2"
0x6e5C026be9EEd261b90F46903DB438bad3CB2439,1334,0,"0,0","2,7","2,7"
0x6e738a72a5e164b2237AE35e966A1aB70FEdBDf8,2211,0,"0,0","4,5","4,5"
0x6e7e7d5fA46A1e54822f7426D56ec7dc1cFf020c,239,0,"0,0","0,5","0,5"
0x6E8739C41B0DaA190173F608E645a437C0B3ac47,3564,1,"0,0","7,2","7,2"
0x6eAbE04636a21156A56BB3ce4096ce49DBc280ed,201,1,"0,0","0,4","0,4"
0x6eBa3903feD2D5848F08e250237924deAA296045,293,1,"0,0","0,6","0,6"
0x6EBd21A8C97aC6122470B4065DA340157fA640e3,11,0,"0,0","0,0","0,0"
0x6EcBA7527448BB56cAba8CA7768D271DeAea72a9,870,1,"0,0","1,8","1,8"
0x6Ecd5bBD600931D2FFAd11E2948939b284AFd5D6,7038,1,"0,0","14,2","14,2"
0x6EcfA13C1770def3667C71d19a9F3E5014c4C079,1,0,"0,0","0,0","0,0"
0x6ee25671aa43C7E9153d19A1a839CCbBBE65d1EC,737,0,"0,0","1,5","1,5"
0x6efd5535DA0d7721F6b258Ab4b5B96d5DAd8682E,1,0,"0,0","0,0","0,0"
0x6F0FFfB72162aA9B882de09F48D1F83adeeB09B4,30,0,"0,0","0,1","0,1"
0x6F2a0C13483C06d0Feb6935B0fa4a73B0C0557B1,30,0,"0,0","0,1","0,1"
0x6f2E1a046201131AC6210d3038F532727b4f1f2e,10771,1,"0,0","21,8","21,8"
0x6f40CF09daED652307e03E8433a03fEb2f9B96eE,589,1,"0,0","1,2","1,2"
0x6f42d6eC2d4614bb59A22f1d185F271403661bD6,12107,5,"7,0","24,5","31,5"
0x6f45206acaBfC9e1e1081EEBE16104B5EF0dd493,110590,10,"8,2","223,7","231,8"
0x6f47E72433F38F33aaA5e04FE93Cd31c30cF690B,187,0,"0,0","0,4","0,4"
0x6F4A3c59CC17ba94e78a1F5635472FC873103016,14,0,"0,0","0,0","0,0"
0x6F4a40Dc0D417B7C6f886798ceE240C46e89a232,137,0,"0,0","0,3","0,3"
0x6F6417FF89386a5B59E112b051Bfa7c48d1eaA97,16216,5,"7,0","32,8","39,8"
0x6f6689361b4b89F6032b60e55ff70911997FEc3E,11823,1,"0,0","23,9","23,9"
0x6F709f1fF8B7e27B4a69eC4C4da35c042FA88C18,80,0,"0,0","0,2","0,2"
0x6F7BF329315aAEFEf48dd990Dae04A5a10021103,13874,0,"0,0","28,1","28,1"
0x6f8Fb21e0419762AbA616C46F2C7E4f30EF29b08,27325,15,"29,5","55,3","84,8"
0x6Fa3D8D8C66829DFB750D0DA454f9c8Aef0BCE0b,2616,0,"0,0","5,3","5,3"
0x6fAbd5b78dc1bc17c0d54c150bFF498c1e48A707,1930,1,"0,0","3,9","3,9"
0x6FAf31701df7037dc84A6A1eF26C3640189023A4,195,0,"0,0","0,4","0,4"
0x6Fc6Abf7C85fa586f2feAc2b2926F6832B7e05c3,2,0,"0,0","0,0","0,0"
0x6FcAd6Fa4222D5A4640766086EF3F4f2C84e3b49,104,0,"0,0","0,2","0,2"
0x6Fd69073f458Ed3566DDd7f9F37409994bA59A78,173,0,"0,0","0,3","0,3"
0x6fDe4266A272d53683F0226106602f266779b7bc,3,0,"0,0","0,0","0,0"
0x6FE4eb0885dF97d47CC9A3021B63121257E61857,361,0,"0,0","0,7","0,7"
0x6feAA5ceeDadF6730b50825c7896316491838b3e,1145,1,"0,0","2,3","2,3"
0x70078A31f274e21545bC6a6D5193212aF5CEBE8e,146,1,"0,0","0,3","0,3"
0x700A4D8A3f6985db5e994d525F43D9D3A03Ef48C,279,0,"0,0","0,6","0,6"
0x700afFE5d2258E5d9118Fb9c0234030a2EA3f442,1606,3,"0,0","3,2","3,2"
0x700D8bD80FCE0042bc454B0251994018466D9b3a,1,0,"0,0","0,0","0,0"
0x7019B98771dE851dA2151585a462b2753238058f,6504,0,"0,0","13,2","13,2"
0x702eA42715Ac138eBab4d728A4C814a868C2EAFd,3544,1,"0,0","7,2","7,2"
0x70428BeD40fc3F2Dc918C2785ea4CA1a2f518ED8,12,0,"0,0","0,0","0,0"
0x705783B4382dD9A7295E03d6f25712cc7a09F7E0,859,0,"0,0","1,7","1,7"
0x7069187abB630a361C8Fbb90983031D1C291C2a4,1,0,"0,0","0,0","0,0"
0x70694FC9f8fa162a5c44DA98a9B6F729d4c72C6B,875,0,"0,0","1,8","1,8"
0x706e7f916EAa4f072D02af89156d2926019BCc23,380,0,"0,0","0,8","0,8"
0x7073FC4e7d942F7968d923D030FD255d0C8338A1,2078,0,"0,0","4,2","4,2"
0x707A2f2bDcEB1df13a4B41DB735D508E5a0E1892,286,0,"0,0","0,6","0,6"
0x7083EC1f622A952A1F09D012c81e3Ea0a9440D7E,44,0,"0,0","0,1","0,1"
0x709283020b1CcaC42413903C6DBBe3e523A4B41d,456,0,"0,0","0,9","0,9"
0x709D56AB9A89B608dF91F309140d9d448A05ac69,1168,1,"0,0","2,4","2,4"
0x70a2d592348c61C9462f5A5e10b74e4CCf81943F,670,0,"0,0","1,4","1,4"
0x70A944416657495097Cd2BA868a72C43D17fBc5B,4613,1,"0,0","9,3","9,3"
0x70AD745afb925A12E98cd16DEcE821707818bDd1,1189,0,"0,0","2,4","2,4"
0x70B69BaFA2993735d651A0Ca30fA8979683b9161,2,0,"0,0","0,0","0,0"
0x70C42fA2D79e9a311F011D0348a584D30379F2da,799,0,"0,0","1,6","1,6"
0x70cAFf096640FD5eE02d8bd537Bd64Cc1a7792fE,115,0,"0,0","0,2","0,2"
0x70cF98EC532e39d20b3d067bD942A33547Ae5bd2,96211,10,"8,2","194,6","202,7"
0x70e7A6621F4cB3c3E073D0539899F49fC88424C0,10261,1,"0,0","20,8","20,8"
0x70fbbb63ea364D6EC9061793852183c290d86099,19217,10,"8,2","38,9","47,0"
0x70fCbDc0d0151ab9F402b243bf7A80eE0a5c2e08,10506,10,"8,2","21,2","29,4"
0x712B0875cC8Ff8Be27A174b5F4a038ad6C91B856,32,0,"0,0","0,1","0,1"
0x712e09Ca793d69E4b270f8C920Ca52d23C756e67,2079,0,"0,0","4,2","4,2"
0x7132f37E94E8752ED37F3239597E3d927ccC2d83,77,0,"0,0","0,2","0,2"
0x713Bf18001BfF43C06107a009397813698bC7878,5,0,"0,0","0,0","0,0"
0x7141cb5C16BeFBCBd181e78D0d55Ba60C536f633,118,0,"0,0","0,2","0,2"
0x714C5268D359e875dFF0fd3aACD665d2dDf78Ec8,125,0,"0,0","0,3","0,3"
0x7151E5282bc1C952700fF070A933f17c644A66f6,1553,1,"0,0","3,1","3,1"
0x71526905c8b0D854d957C3CD5493946D7d4d9352,2,0,"0,0","0,0","0,0"
0x715DFbbEC5d57eA221628825E42c4C29c768453e,906,1,"0,0","1,8","1,8"
0x71B3b138671DdE4fBB65E7B82075bDa375A67f48,91,0,"0,0","0,2","0,2"
0x71bd0Af05844a7634C0eAc25fC674Fe01b8ff297,1116,0,"0,0","2,3","2,3"
0x71C00F3D6889F53964aB242ee75E9357d8156E8e,30,0,"0,0","0,1","0,1"
0x71C950EaD2582F492C62E9D0C7c621Bf29585a2c,23214,0,"0,0","46,9","46,9"
0x71Cf6E4773E627380CF16fCcA35ff5D128deC5c2,2751,1,"0,0","5,6","5,6"
0x71dC75918a37CFeB63568f5060BE4d48eD622CFF,952,1,"0,0","1,9","1,9"
0x71eAc70de553A172842D0306b13875DDfA86D29d,811,1,"0,0","1,6","1,6"
0x71efa356038b6c09cFC5Be9F749ddD85a069cADa,18732,1,"0,0","37,9","37,9"
0x71F6cFb6Fe9e3562bE9b1a9CB08A377320C2C893,1008,1,"0,0","2,0","2,0"
0x722b6b32E54Eb32108d838eb77D45322e3bD762e,64,0,"0,0","0,1","0,1"
0x723B8140e83C56e5D5f5AE7069dA17dc71fa1170,1286,1,"0,0","2,6","2,6"
0x723ec71bDbe8B6DA4C1E8B4d4cAA22411E4B2A63,1,0,"0,0","0,0","0,0"
0x72597dE06E58Ad98C6F66c6cD8FAb1dD9F73a2ca,93,0,"0,0","0,2","0,2"
0x7261a3b25f410a2E90D12a79BF6A2EEA89A41993,1102,0,"0,0","2,2","2,2"
0x727f1B361F8b54A06849A1FFc341F2095D0Dd2d6,36,0,"0,0","0,1","0,1"
0x72856e8B7224F0FfAf09142922A84Dc939A5c133,232,0,"0,0","0,5","0,5"
0x72945FEF26430db0213be99AfE946E691B398A77,19,0,"0,0","0,0","0,0"
0x72994f4daf824B144fF174fB12FFbf4AeE649aE9,949,0,"0,0","1,9","1,9"
0x72A2Ffa8Be361D4a5d575C55b7382d8c6317f77d,414,0,"0,0","0,8","0,8"
0x72B0d28212cfe1EE96F32be323533836a318dc49,1297,1,"0,0","2,6","2,6"
0x72B4e971D95dfE499637Dc3634D5A2a032333664,72,0,"0,0","0,1","0,1"
0x72b9548ef1760912c9f75780F4AC93445a539864,90,0,"0,0","0,2","0,2"
0x72d710abfA9ee10D53d9FAd5C6e9EAC35D3C09c7,3006,1,"0,0","6,1","6,1"
0x72D930415A0b04Cf4122e593413EF3422E049c9A,15189,7,"7,0","30,7","37,7"
0x72f030d92ed78ED005E12f51D47F750ac72C3ce9,570,0,"0,0","1,2","1,2"
0x72f7517c707d9bc0F0aCf151382d6D3ddC579984,302,0,"0,0","0,6","0,6"
0x730488d5FB9Bf55A52FD10797b7d549B55D708e4,819,0,"0,0","1,7","1,7"
0x7312Af55293D0c9077a82F4512E37cE00A0D0384,644,0,"0,0","1,3","1,3"
0x732E10bb4738Fea52F43d78d231e152CA061374d,1344,2,"0,0","2,7","2,7"
0x7338afb07db145220849B04A45243956f20B14d9,311157,10,"8,2","629,3","637,4"
0x733C8d621c6a0bCfC9D7A3955c4f39E8E45b8796,140,0,"0,0","0,3","0,3"
0x737536c2b150E140d80e652024F432EFD70df23D,1,0,"0,0","0,0","0,0"
0x7377d61F0c1CEe68b00B73eb86962Ec9D9e101c9,11382,1,"0,0","23,0","23,0"
0x7395987B2853E625bd12b43AeE453106089daD6C,2,0,"0,0","0,0","0,0"
0x7396d5d67496d96A2A6F7bdCed0B4aF9A0F1F96C,820,0,"0,0","1,7","1,7"
0x73A5e302aB43D6F9a444c30b23286f0751A261F7,758,1,"0,0","1,5","1,5"
0x73aB450Be9e1A2f421f262B8052af3Cff5822CB3,4610,0,"0,0","9,3","9,3"
0x73Be9e0cfC3e4202Ca0099E23e882eD5d15689e8,499,0,"0,0","1,0","1,0"
0x73C3B67e5E91d11a9ecE0aA7394bE9efe8fE866B,10,0,"0,0","0,0","0,0"
0x73d40b3FA164c6ca26B47574777076389C7Ba23A,423,0,"0,0","0,9","0,9"
0x73d862E761e58A2B9A7da94681F151E3C55ADb5c,720,0,"0,0","1,5","1,5"
0x73EC7Aa188F914dFf26523201124aa2C9A94085a,48,0,"0,0","0,1","0,1"
0x73F809c0B3cF18d40463D05Ba4b95067cb51393B,1,0,"0,0","0,0","0,0"
0x73fcc08589540C837C789603dAE7197073219a32,3548,0,"0,0","7,2","7,2"
0x741acf610A75C39add0a30Cb2FcA67589B71BB5C,5477,1,"0,0","11,1","11,1"
0x7422c766a579f77eFa19E7F93124db589D4E96e9,1085,0,"0,0","2,2","2,2"
0x745DD471CBe8E510F787f5F4dE527a7cdc34534d,81,0,"0,0","0,2","0,2"
0x746333f7b3BD9782A18EF8197067c231B5B1c7a7,9,0,"0,0","0,0","0,0"
0x7478f3EB9a84e584a1fEA7862E246BC7c6f07590,9661,1,"0,0","19,5","19,5"
0x7488d2ce5deb26db021285B50b661D655eB3d3d9,56346,10,"8,2","114,0","122,1"
0x749a06B68a21AE7E35B2729621A265907DD21639,344,1,"0,0","0,7","0,7"
0x749f49ee8E4cA2C8E277D977fC45ecDb0E044984,1319,0,"0,0","2,7","2,7"
0x74A2682Aab14963622425e313B9aCB393Aef4799,6166,1,"0,0","12,5","12,5"
0x74c073C629D9f9f8fF7fBbB5DD291b4108539EAD,30102,1,"0,0","60,9","60,9"
0x74c8D9ACb6ceA486ddC47147491cDee795504720,10839,1,"0,0","21,9","21,9"
0x74cEBC1fdC9D90C7702aa60552d57569d99D8A46,76,0,"0,0","0,2","0,2"
0x74DEA01D66c79433C3BBa8d1C38Dd0DA85f0Ca3f,17,0,"0,0","0,0","0,0"
0x74Fec90277FEF63D5Aca5a0d2f6A684cF4911B7a,4572,2,"0,0","9,2","9,2"
0x750748FD98f34504df1B88731Efa5cDDCF787cb7,173300,10,"8,2","350,5","358,6"
0x7509407057251A7AF9A4D9D96EFb38Cb0774FB18,144,0,"0,0","0,3","0,3"
0x751Fa7d5432A3bEF71755181C30BfC942ddB714c,101,0,"0,0","0,2","0,2"
0x752035fb8172f86b59732D6dEd92e0e3AdBc4E76,70,0,"0,0","0,1","0,1"
0x75255A452772E46E600426aE580eBF8459840972,153,0,"0,0","0,3","0,3"
0x752579C6cB68f413EAA193478D984eF84773FD76,842,0,"0,0","1,7","1,7"
0x75268438E0d8AB16f02b3c2e29aDa4f90E503B58,2523,3,"0,0","5,1","5,1"
0x75349EB947192E589897137C0A1AE8acb11E1a28,2,0,"0,0","0,0","0,0"
0x7538EB6b4846f7A694EbE53429dD305ac10c2B4a,1962,0,"0,0","4,0","4,0"
0x754E165868bF0705BA912B23cd0dFeb4FA120f60,378,0,"0,0","0,8","0,8"
0x757092675Aa1c1214472ab459Dc546EE621C71f3,1501,0,"0,0","3,0","3,0"
0x7577dA4B24C7fDea7A6749e4ffA8eD893C985332,766,0,"0,0","1,5","1,5"
0x7579026b2cbF9983D719737Baf066d12d3eB9EDc,5,0,"0,0","0,0","0,0"
0x757b1fbdD93503d9CD6c472DC5FE8Ba9d5144C35,251,0,"0,0","0,5","0,5"
0x75872C384475117E8C19BA27E1fBE8473aF9ebC5,22602,2,"0,0","45,7","45,7"
0x75878a8485EFDBB415dB1bB0F30bAC409A4F7bfa,1318,0,"0,0","2,7","2,7"
0x7588A6Cd8d70ecf35a005ae6334C2De1E967b6D6,405,0,"0,0","0,8","0,8"
0x758e83c114E36a28CA1f31C4d2ADB5Ec7c04C578,273313,12,"8,2","552,7","560,9"
0x7592cA1ad468DDac5A97A5625c1c55e36338f786,47164,1,"0,0","95,4","95,4"
0x759540e54f63675D38E4f32533dB1A1228242B32,96659,10,"8,2","195,5","203,6"
0x7595aae132F157951071e09fC5AB2D8091696D0b,2,0,"0,0","0,0","0,0"
0x7595D380272fAE1D072E1FB71087f9211E9BF0f9,21,0,"0,0","0,0","0,0"
0x75A1a650B12DE0beF940607A1b51eCa31B29e90c,296807,15,"29,5","600,2","629,8"
0x75bbFC8279E880F44b82B02E1Cb50d8fe69A93AF,186,0,"0,0","0,4","0,4"
0x75c2300f00f56744A15d54f779AD49BCc264F9bb,202,0,"0,0","0,4","0,4"
0x75c64ef5bfB166C6B7BD6AFEB937cedCf633186b,318,0,"0,0","0,6","0,6"
0x75caAAdcd038Ba3313adD4389D666967deeF1607,1242,0,"0,0","2,5","2,5"
0x75D52a950b7Eefd6f08FB121d6953A988206047e,11,0,"0,0","0,0","0,0"
0x75Dcb3840478a69233caeC90fEAf434E75A9bf43,8552,0,"0,0","17,3","17,3"
0x760d090C1EfE0Adf1727629f26F6D587B6A3C729,9,0,"0,0","0,0","0,0"
0x7610bF8D84E140c3cEEF4B962807dE00b789aa61,8,0,"0,0","0,0","0,0"
0x7611B478aff05824d6f82b3cbfFc297ecb4b19Be,570,0,"0,0","1,2","1,2"
0x761BA1ab5630acf8dbAA76967892204A5faaBa47,158,0,"0,0","0,3","0,3"
0x762028E69e06B4ddF59285702b7F2210b12EC38a,2193,0,"0,0","4,4","4,4"
0x763Dc2A2b9243124ce6bC6c460cdEFAF69a89773,1160,0,"0,0","2,3","2,3"
0x763DFB81BaB778C96C8DA7A53A391A5A0176a8DC,401,0,"0,0","0,8","0,8"
0x7648a75a9D028CA783842c2fEa179710cc169B69,104,0,"0,0","0,2","0,2"
0x7661c242A19348A01cF00630D2F09d9C9D131C4f,121,0,"0,0","0,2","0,2"
0x7662c5B391A3Fa466d15A9c7B1C127155cC81d1E,293,1,"0,0","0,6","0,6"
0x766aFAF3a6193c31c52A8dd8566889d340371435,117065,10,"8,2","236,7","244,9"
0x766fB4535C6Bf0C75028dAac89d434BAe16d657c,317750,15,"29,5","642,6","672,1"
0x7672Bd6a396425B9F6c3C5376C619F0F09c11F14,2,0,"0,0","0,0","0,0"
0x768058a4b0054dc1cb025889B2eFD9C2051d2Bf6,27,0,"0,0","0,1","0,1"
0x769380D02Ec0f022B610a907abdd090DB23c46F3,16914,5,"7,0","34,2","41,2"
0x76a35e6E178d1146097Fb66C9630102F7c8360F8,1516,1,"0,0","3,1","3,1"
0x76a44dBA9b1B656039dab0Aed2848495d4F2E1bF,190,1,"0,0","0,4","0,4"
0x76aA569c53e3Abb850a572ED07dbEe438B93e131,258,0,"0,0","0,5","0,5"
0x76ac35F211eA38EA258816C3E87749753358fD69,934,0,"0,0","1,9","1,9"
0x76AeBC62ADeb86Aa76C7484bF9B9498FF6e0a05F,10627,2,"0,0","21,5","21,5"
0x76B9e57CDB515bB19fb652F010A946cD3AF401DD,237,0,"0,0","0,5","0,5"
0x76c55Aa1e6cD11e84841FD93ECaeA95f35d1740C,75,0,"0,0","0,2","0,2"
0x76Ca474c90c1fd42F55E69a6088e1965C226ebaa,1222,0,"0,0","2,5","2,5"
0x76CDe573e9f4513D2dCebE0162B2dF08E6596C7D,3,0,"0,0","0,0","0,0"
0x76d43e175C56B781f46b5671a23828BfA0111262,7,0,"0,0","0,0","0,0"
0x76d926897BcF0b42d7E5d50e57022c9D55B4a55a,3,0,"0,0","0,0","0,0"
0x76DE145E697c1ec1E76c5Db285a6B54aE6292A77,52,0,"0,0","0,1","0,1"
0x76ebE60bC558ccC8f02659D174fC01542088D2f8,299,0,"0,0","0,6","0,6"
0x76F5A85E12c4e57EF173286D811b9Bf8e9D9aD94,1124,0,"0,0","2,3","2,3"
0x76F5cA620db55b137E4e08dcE2EE9DB5042cdDeE,167856,10,"8,2","339,5","347,6"
0x76f6988610B1c294d8B0De3e725005Af9D557b00,1,0,"0,0","0,0","0,0"
0x76f9e95672F7c3E7dee4c729Dd945807C867D016,0,0,"0,0","0,0","0,0"
0x7704dFC9413084FD08F9e2187e54e1792BC18aEc,60,0,"0,0","0,1","0,1"
0x7709A62c5625EDaA208c5Bae5b7FC4a5049329D4,5232,1,"0,0","10,6","10,6"
0x7712E04Fb94555e04447d3f3766c837fC8577ee2,7437,1,"0,0","15,0","15,0"
0x77158ddB299534EBb67876fde20Bb29Fb1211d7F,303,0,"0,0","0,6","0,6"
0x7737c25865f9cE8ce42C2981b078DB90D5E040fF,4224,2,"0,0","8,5","8,5"
0x77423e36686420cFACe92D57e488E954C65bcb16,8052,1,"0,0","16,3","16,3"
0x77424437E320fc70Ab04D983e259CA6e6e205C86,53305,10,"8,2","107,8","116,0"
0x7746CE62F1B5f393Ba68B587bC51CfA21900eb34,643,0,"0,0","1,3","1,3"
0x774B8830d508b61933e922E032b1c343Bf9756e1,2250,0,"0,0","4,6","4,6"
0x775C4B0f9f13fc32548B060ab4bf5eff44B08348,2463,1,"0,0","5,0","5,0"
0x77712d58714Ddf225Eb9258884230dD37C2db316,9,0,"0,0","0,0","0,0"
0x7772dAEA70De7C97D898a9dfA5699f05Dc957777,5775,1,"0,0","11,7","11,7"
0x777a083B510023f37417209B8F9D8E23fD4A3ba3,1065,0,"0,0","2,2","2,2"
0x777d1363CAee99E50E68789D6C5bD8F5445988b5,9099,1,"0,0","18,4","18,4"
0x77861737843c282De8FD7b272Ad96fCd7d04Bdeb,128,0,"0,0","0,3","0,3"
0x7787D7734FCe536C72D1a37b8E922EaF09F35E92,1037,0,"0,0","2,1","2,1"
0x7795dA9A54D81E6d8ea6fFae23d94400Bb1017F9,1,0,"0,0","0,0","0,0"
0x77B1fF2da3B187D69be3c5c97dfcaAe360443Ae5,38,0,"0,0","0,1","0,1"
0x77EC040154583286586E88BD53de4d466f72514F,316,0,"0,0","0,6","0,6"
0x77F5C1109f7671d5E79d6a3C2B5c7D49047E2096,96,1,"0,0","0,2","0,2"
0x78105504e39C49FD86c7F35E25bE3EFa030af7a5,618,1,"0,0","1,2","1,2"
0x782aF07F170ceC08617c24745248DB628319264D,997,1,"0,0","2,0","2,0"
0x783CD2a49C9D39e67304a4440aad05552b9fc5BA,1216,0,"0,0","2,5","2,5"
0x7851455027873D34b276C38289948A74B60b695B,880,0,"0,0","1,8","1,8"
0x787Bec670D2E3D26B427319c61B937D869C00b0b,1004,0,"0,0","2,0","2,0"
0x789f46d3fd27Af9C0E1714eA5A13911Cad7f8CBD,64,0,"0,0","0,1","0,1"
0x789f859424831C6235808bBbf6dfB50181BAeF12,77,0,"0,0","0,2","0,2"
0x78a27E325aFB14C8Da5F2de467fB80CD2dA56753,600,0,"0,0","1,2","1,2"
0x78b2c6f707c8CfFb7A6A0056459E39319fE2afA5,630,1,"0,0","1,3","1,3"
0x78bB65eD1476Ae1B7168193699ae94B766a121Ee,618,1,"0,0","1,2","1,2"
0x78D51014A733d48C8b79add1A7239035Fd2A367A,2258,1,"0,0","4,6","4,6"
0x78e567078539a001f2306E4533038e8a957e92db,324,0,"0,0","0,7","0,7"
0x78FA3A61C93666882b56ef62646b8E9F39150A50,1560,0,"0,0","3,2","3,2"
0x78fFB848b580F4c4522AD7191987257B53f0e96A,45068,10,"8,2","91,1","99,3"
0x79041f6Bc5FdFb6A53babf4771Ce779fC26f865c,6,0,"0,0","0,0","0,0"
0x790781E8985d51c60Aa141743B5E8080D22B4dC8,45,0,"0,0","0,1","0,1"
0x790961ADb997ce42e0F593EbA7fb66E3d21ac91d,38,0,"0,0","0,1","0,1"
0x791c1edB4A87B050085003c467daBe4cc93f4E15,4194,2,"0,0","8,5","8,5"
0x79296381BD8690482376fe355E0F68dCa8BB6B4e,1363,1,"0,0","2,8","2,8"
0x79324E610D74AE728c3Aff00737A04f2593e82ED,738424,15,"29,5","1493,3","1522,9"
0x793846163F80233F50d24eF06C44A8b2ba98f1Aa,28917,6,"7,0","58,5","65,5"
0x793A68e64214A1c4a0406A214874B60781320596,544,1,"0,0","1,1","1,1"
0x794492900Aa78969156634e3446bF2A1Ff72AAD3,17720,1,"0,0","35,8","35,8"
0x79553953f9D75E0234D66D5568fFfb1fB8F41896,6401,1,"0,0","12,9","12,9"
0x795A4eD1a7E726280830d7130A43a830bc8225d4,373,0,"0,0","0,8","0,8"
0x7969Aa558EEaA5346aCe006c469e08fe695D4A86,39,0,"0,0","0,1","0,1"
0x797DD8B5dA7a10BF6e6534D549A9c256F8F4f0AB,29903,5,"7,0","60,5","67,5"
0x7983E61f4F1a3b7349F62a0c1E346925027c3CF7,2668,0,"0,0","5,4","5,4"
0x79A2F0988791e5bd13a3677069803957F813271a,458,1,"0,0","0,9","0,9"
0x79B4df31c148153B9C077367F8823b6B8a17916a,127782,10,"8,2","258,4","266,6"
0x79b9e3dc027DF835CcD83a9DE954826FB0e296A4,126,0,"0,0","0,3","0,3"
0x79d4DAFF1E67506C56E80d2E1471c496E512f8B6,38,0,"0,0","0,1","0,1"
0x79F7c5AC10965e9F52aCD7f91e1914c31661d576,122,0,"0,0","0,2","0,2"
0x7a078b60f2B5095d30718C2c359beB4564944A76,61,0,"0,0","0,1","0,1"
0x7A205a4a5f1cc04Cfa751B030322804A0EB42d33,3392,1,"0,0","6,9","6,9"
0x7a3c4b9c4975a855d4847457D2abAfF82e01B246,29168,15,"29,5","59,0","88,5"
0x7a6DBd87000256765D995F002f37e73d38d21650,383,1,"0,0","0,8","0,8"
